Column1;acctdesc;location;following;followers;totaltweets;usercreatedts;tweetcreatedts;retweetcount;hashtags;text;target
3411;YouTube and twich, adicted Esport Fan de x6.. Retrasado a tiempo completo carezco de lógica me la suda tu opinión y la mía, antifemista, antimachista y antifasc;Islas Canarias, España;44;4;349;20/12/2019 22:47;29/12/2020 16:24;0;[];@canariastur1 @RTVCes @CrisSuarezTVC Si llegas por avión o en patera puedes hacer las fiestas que quieras los hoteles y cruz roja te la hacen si quieres. Los canarios a estar calladitos y encerrados;1
3421;Gran valorador del sentido común A VIVA VOX/ Director Técnico y Deportista/ Seguridad Privada;Logroño, España;215;236;208;09/12/2020 10:13;29/12/2020 16:17;0;[];"Lo que daría este pobre hombre por estar en una patera que recorre 7km. Retransmitiendo con su iphone11 a sus seguidores de instagram, como al pisar la costa le iban a pagar hotel, comida y paga. Además de permiso de movilidad total por toda 🇪🇸
(PROGRES-ando hacia el suicidio) https://t.co/66wNrtrhvX";1
3422;Español, Liberal, Madridista, Deportista;Madrid, Spain;2884;2965;17283;20/01/2017 22:57;29/12/2020 16:16;1;[];"Las gracias de nuestros camioneros a los ciudadanos británicos y al gobierno polaco ante la inhibición del DESGOBIERNO SOCIALCOMUNISTA de ESPAÑA. Sólo defienden a los ilegales y los menas 

https://t.co/AEz9C3Yhri";1
3427;;;254;33;1107;13/04/2020 16:34;29/12/2020 16:10;0;[];@Eduardo70002170 @N_Trastamara Si es un inmigrante ilegal debe ser repatriado y registrado para que en 10 años no pueda entrar ni como turista. Si además comete un delito la justicia debera tratarlo como merece. La pregunta es: está cometiendo delito el presidente del Gobierno no repatriando a los ilegales?;1
3435;Si no te gusta la Bandera 🇪🇸 te acompaño a la frontera.;🇪🇸;184;264;89;26/02/2020 12:01;29/12/2020 16:05;0;[];@NaziMariconazi DISFRUTA DE LAS SUBIDAS DE IMPUESTOS QUE TE VAN A HACER JAJAJAJAA PARA PAGAR MENAS Y MINISTERIO DE IGUALDAD Y GOBERNADO POR INDEPES, ETARRAS Y COMITÉS DE EXPERTOS QUE NO EXISTEN https://t.co/QI68Vugcwa;1
3440;Airplanes driver ✈️;Islas Canarias, España;310;246;3917;17/08/2011 22:03;29/12/2020 15:58;0;[];@3porciento_3 Te recomiendo que te pintes de negro y vengas en patera a cualquier lugar de Canarias. La nacionalidad te la daremos en unos años pero mientras tanto, tendrás hotel, comidas, teléfono móvil y asistencia sanitaria gratis.;1
3441;Por herencia y convicción, democracia y libertad;;1501;1079;141168;06/08/2009 18:43;29/12/2020 15:58;0;[];@veintimillapier @gaceta_es Que se vaya a marruecos y entre en patera. hasta casa le dan.;1
3442;La diferencia entre la velocidad de la luz y la del sonido estriba en que algunos/as pueden parecerte brillantes a 1° vista, hasta que abren la boca y la cagan.;Mojácar, España;14266;13713;20874;04/01/2019 23:35;29/12/2020 15:56;3;[];"@simoneandolo @WillyTolerdoo @Vero04434322 @sanchezcastejon Pregúnte a los habitantes y dueños de negocios en la barriada de Hortaleza, el ratio en el que han aumentado los robos con fuerza a establecimientos y robos con violencia a personas desde que montaron allí un centro de menas.
Usted siga con su demagogia. https://t.co/jIQhT1fxL1";1
3444;Anti-izquierdista, por qe se que la vida no es justa, y el camino hacia el infierno está pavimentado de buenas intenciones...;Barquisimeto;474;72;3746;24/10/2011 18:00;29/12/2020 15:53;1;[];@IDaryl_ @alondralara2010 No podía faltar la barbi inmigrante..  biene con maleta, budare y pasaporte vencido🤣🤣🤣🤣🤣;1
3455;Antigua cuenta suspendida;Catalunya, EspaÑa;14;3;351;24/10/2020 11:04;29/12/2020 15:45;0;[];@Panik81 Que la delincuencia ha aumentado por los inmigrantes ilegales, en especial los MENAS, es una realidad. Si no date una vuelta por Barcelona, Sabadell o Torredembarra y lo comparas con antes de que llegaran;1
3488;Ol nait long xoxete;Madrid, Spain;494;309;6889;10/07/2015 7:39;29/12/2020 15:14;0;[];"@PSOE @sanchezcastejon Ahora sufrimos un retraso grandísimo por vuestra culpa
Un inmigrante marroquí ha violado a una anciana de 81 años en canarias. Di que si, Pedrolo, di que sí.";1
3489;soy de VOX y fan de David Bisbal;Barcelona, Cataluña;2476;1624;5938;16/01/2020 16:16;29/12/2020 15:13;0;[];@sanchezcastejon Desgraciado q tanto inmigrante marroqui,y deniegas asilo politico a venezolanos huidos del asesino Maduro. Sois la misma basura por eso querer hacer una venezuela de España.Yo te Auguro que tarde o templano saldras x patas de España y Zapatero ayyy Zapatero que mal va a acabar.💩;1
3526;me gusta el betis,el gol sur y ese gran escudo;Sevilla;407;123;3719;25/04/2011 17:08;29/12/2020 14:49;0;[];@AdaColau @JRhodesPianist @PSOE Q se lo digan a los menas de Barcelona, UNICOS E IMPRESCINDIBLE, valiente mamarracha q se esta cargando la ciudad de Barcelona;1
3538;Mi razón principal de ser, es evidenciar la estupidez que reside en la España actual.;;85;78;10396;17/04/2020 21:17;29/12/2020 14:37;0;[];"@SeixoDani @JRhodesPianist Ahora le damos la nacionalidad a todo inmigrante ilegal llegado de Marruecos y en 40 años con esta práctica  España sera una teocracia islámica.
La percepción de la realidad de ciertos resquicios del fenómeno de la inmigración que tiene un progre es como el síndrome de Estocolmo.";1
3539;;;204;84;3094;21/05/2012 20:18;29/12/2020 14:36;0;[];@PabloIglesias @JRhodesPianist Pero este es de los q viene en patera o es de los que te come la polla? A tomar por culo os mandaba a los dos de aquí sinvergüenzas;1
3587;;Antofagasta;57;34;2209;25/07/2015 0:52;29/12/2020 14:23;0;[];@meganoticiascl Que raro que justo que ahora que están dejando entrar a cuánto inmigrante, estén apareciendo asesinos por todos lados;1
3590;soy escritor y poeta;;65;0;932;16/05/2019 18:51;29/12/2020 14:21;0;[];TODO EXTRANJERO A SU INGRESO AL PAÍS DEBE SER CHEQUEADO EXAUSTIVAMENTE, TENGO ENTENDIDO QUE EXISTE UNA INTERPOL QUE POSEE LOS DATOS DE LOS DELINCUENTES QUE VIVIEN EN OTROS PAÍSES SE LES DEBE CONSULTAR POR CADA INMIGRANTE QUE PULULA POR EL MUNDO.;1
3608;"Madridista de cuna. No entiendo el fútbol sin pasión. Me repugna el fútbol moderno.
#FlorentinoDimisión.";EL Foro.;383;878;30905;17/04/2014 22:47;29/12/2020 14:10;3;[];@policia Ya que estaís ociosos, en Hortaleza teneís MENAS que asaltan a ancianos.... y no os queda muy lejos.;1
3619;Si la pasión y locura no pasaran alguna vez por nuestras almas… ¿Qué valdría la vida?                    Growing Up 🌿;My own world;225;325;22473;21/12/2013 11:57;29/12/2020 14:05;0;[];@gustavo_1020 @FabioMariscal Calla inmigrante. Tu no tienes derecho.;1
3632;"Abogado, Atlético, Wargamer, Rolero Lector, Guerrero del Twitter y Casual Gamer. 
https://t.co/gm9QsuRWJ6: @fray_fanatic


Stans Inter Ruinas.";Madrid;2313;9443;91519;13/09/2009 22:00;29/12/2020 13:57;58;[];"Se trinca a tres menas argelinos y cuando se da cuenta de que la han desvalijado la casa, cambia el cuento... 

https://t.co/q4Q4p4XSRe";1
3639;medeclaroinsumisa;;49;20;685;31/10/2020 8:51;29/12/2020 13:49;0;[];@potorret En el hospital de Basurto, una trabajadora rumana(creo), que trabaja bien y es formal, como trabaja intermitente ente no ha conseguido papeles y se ha tenido que ir... Los que anteayer eran menas(y hoy no) delinquen y vaguean subvencionados con mis impuestos😡😡😡😡😡;1
3645;"European Lineage & Christian Legacy.
'Likes' only for astronomical purposes.";;19;125;6259;04/01/2011 15:25;29/12/2020 13:43;0;[];@AlonsoDm2 que miedo de país, mientras tanto las hordas de menas campan a sus anchas.;1
3651;"el humo flota y me tranquiliza
si es alto el efecto tal vez me de risa
mi mente aterriza siempre a la deriva
quiero ir hasta arriba canabbis sativa";;1481;234;4618;16/11/2011 2:22;29/12/2020 13:38;0;[];No soy senofobo pero en reslidad hay micho inmigrante centroamericano q llegó hacer daño..los colombianos y dominicanos (no todos obvio) llegaron a traficar y a hacer delitos aqui..debiesen empezar a poner leyes brigidas para ingresar a chile pa q esas lacras no lleguen aqui;1
3666;"✠ᛉ❌♠️⚒️⚡️🎱
Revolt Against The Modern World.
Catholic soldier.
RocknRolla. 
Headbanger Battalions
Bushwhacker.
Working class. 
Country boy.";León, España/ Tucson, Arizona;1769;328;2495;26/04/2015 3:57;29/12/2020 13:22;0;[];@DieWalkure1983 Le podían haber dado tb el título de mamporrero oficial del Gobierno con paguita incluida... Ahora q se joda y pague impuestos para mantener a los menas como hacemos los demás😒;1
3667;"UNA SOCIEDAD QUE PONE POR ENCIMA LA IGUALDAD DE LA LIBERTAD NO OBTENDRÁ NINGUNA DE ELLAS

Milton Friedman";;343;122;2642;12/01/2020 13:22;29/12/2020 13:22;1;[];@Eduardo70002170 @N_Trastamara Si quiere vivir mejor que ayude a levantar su país, mientras haya un español durmiendo en la calle no puede haber ni un inmigrante durmiendo bajo techo, mientras haya un solo parado no pueden entrar a trabajar, todo lo demás buenísimo de mierda y demagogia asquerosa;1
3669;"Ni explotado ni explotador// Lucha de clases // Liberales;I live to tread you! // FUCK NAZIS! // Contra el opio del pueblo. ANTIFA/ANTIAUTORITARIO.";🌍🌎🌏;900;2274;88373;22/02/2013 19:44;29/12/2020 13:20;0;[];La nueva España de Pdr Snchz y Pablemos es mantener a personas inmigrante en la cárcel (CIE), dar dinero a Marruecos para que no salten la valla, hacer las devoluciones en caliente. 👌🏻 https://t.co/6XzbJ7gFYe;1
3711;;;1080;1058;4549;21/11/2012 18:36;29/12/2020 12:58;0;[];"@RevistaSemana @migravenezuela Colombia no esta preparada para recibir tanto inmigrante venezolano y gringo, es hora de parar estos permisos y las residencias.
@MigracionCol";1
3735;La democracia es un fake.;España;4957;4686;54512;02/09/2012 14:06;29/12/2020 12:39;0;[];"@Pontifex_es Si hubiese sido así no habría 2500 millones de cristianos, más bien desprendido de lo material porque su reino no es de este mundo.
Sin embargo, lo primero que pide un inmigrante ilegal nada más llegar a Europa es dinero y un móvil de última generación.";1
3739;ESPAÑA SIEMPRE!!!!!!!le pese a quien le pese!!!!!orgulloso Cabo de la gloriosa ARMADA ESPAÑOLA,,,,MADRIDISTA HASTA LA MUERTE!!!!;TARALANDIA;3195;1665;15618;29/12/2014 1:25;29/12/2020 12:35;0;[];Que la pueden dar por culo a ella y a sus amigas,,,,,,,el dia que necesiten a la policia,,,,,,,que recuerden la policia lo que esta miserable piensa de ellos,,,,cuando te veas rodeada de 5 nabos de menas en un callejon llamas a tus amigas desgraciada!!!!!! https://t.co/D8CvOQtuzx;1
3743;que bonita eres España!!!🇪🇸🇪🇸🇪🇸;;588;283;1123;16/03/2018 0:25;29/12/2020 12:29;0;[];@MissGreen181 Cuando la violen un grupo de menas que llame a sus amigas la muy imbecil;1
3752;;Santiago, Chile;1802;430;1624;26/10/2019 14:38;29/12/2020 12:25;0;[];"Inmigrante ilegal se va de pata en la raja, con críos y todo...
Tratenme de racista...pero están carcomiendo Chile, entre el tráfico, el puterio, los ilegales y las redes de delincuentes será muy tarde....y ojo que también expulsaría a los ilegales que tienen hijos chilenos";1
3780;🇪🇸🇪🇸🇪🇸🇪🇸💚💚💚🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸;Madrid;6000;7659;9926;20/10/2010 19:53;29/12/2020 12:04;1;[];pues yo quiero la España de siempre, sin podemitas y que se vivía bien y en paz, sin okupas, ni menas, ni pateras inundando las costas españolas. https://t.co/ZKel2UZxzG;1
3795;;;420;258;12065;01/12/2011 12:32;29/12/2020 11:46;0;[];"Y pensar que yo pago el sueldo de esta panda de mamarrachos.

Anda, haced algo con los okupas o los menas y dejaos de hacer el parguela. https://t.co/Yzujplhb9h";1
3829;Mañana será otro día. 🇪🇸;;470;182;23226;03/12/2015 6:29;29/12/2020 11:09;0;[];@elespanolcom Y mientras, en el barrio madrileño de El Batán, los vecinos estamos acojonados por los cabrones moros delincuentes, menas y no menas que nos roban y nos agreden, mientras los jueces miran para otro lado. Gentuza;1
3839;Socrates, el sabio que no sabia nada! Thinking...;;53;17;529;05/05/2019 11:01;29/12/2020 10:52;0;[];@vox_es @Santi_ABASCAL Aquí un inmigrante que abusaba de españolas https://t.co/LuJybEjDTb;1
3841;Si no te gusta la Bandera 🇪🇸 te acompaño a la frontera.;🇪🇸;184;264;89;26/02/2020 12:01;29/12/2020 10:44;0;[];@NaziMariconazi DISFRUTA DE LAS SUBIDAS DE IMPUESTOS QUE TE VAN A HACER JAJAJAJAA PARA PAGAR MENAS Y MINISTERIO DE IGUALDAD Y GOBERNADO POR INDEPES, ETARRAS Y COMITÉS DE EXPERTOS QUE NO EXISTEN https://t.co/QI68Vugcwa;1
3842;EL SONIDO ESTRIDENTE DE LAS TROMPETAS HIZO ENMUDECER AL PÚBLICO ... PERO VENDRÁ EL SILENCIO;;1421;705;52093;28/02/2017 13:09;29/12/2020 10:43;0;[];"@sanchezcastejon @Defensagob @EjercitoAire Cada patera q dejas entrar, nos acerca más a esto ‼️‼️‼️
Cada patera q dejas entrar es una merma de derechos para todas las mujeres y LGTBI.
Jóvenes islámicos, poco o nada formados, con jóvenes occidentales ‼️‼️
EL MULTICULTURALISMO ES UN FRACASO.
NO ES OPINIÓN ES UN HECHO. https://t.co/NxE2VAYvp3";1
3848;Un estilo de vida 🌐 News;MADRID - SPAIN;4072;3841;14274;12/07/2009 23:49;29/12/2020 10:36;0;[];"⭕️ Los inmigrantes ilegales o invitados de lujo de Iglesias y Montero llegan infectados :

👉El hotel para la cuarentena de personas llegadas en patera, al 72% de capacidad 

Diverhotel Odyssey se habilitó  y @SenatorHR Senator Hotels &amp; Resort para ellos.

https://t.co/P877AaXpaH";1
3853;;melilla;605;575;5196;06/01/2011 0:24;29/12/2020 10:29;0;[];Ahora sólo falta q se devuelvan a su país!!!! @sabrinamohh  @DelegGobMl  @MelillaGobierno  @EdeCastro @ConGloriaRojas @Bussi_za  eso es un tema muy muy  importante para MELILLA la descongestión de MENAS Y CETIS...... si no se pueden repatriar pues para la península https://t.co/6WqCQXYqqU;1
3860;«No habrá un Dios que combata por aquellos que no estén en armas”;España-Spain;267;60;2076;13/02/2020 21:11;29/12/2020 10:23;0;[];@vinates 100€ por cabeza, salvo si eres inmigrante ilegal que te lo regalan. El dinero público se gasta en cosas importantes como políticas de genero, comprar 50 sillas a 15000€, el despliegue policial en la residencia de los marqueses de Galapagar y mierdas así.;1
3866;ópera prima;Salamanca, España;158;220;3763;03/03/2018 10:15;29/12/2020 10:06;0;[];@alan_nlr @_attreyu_ vuélvete a tu país inmigrante 😑 biba VoXxxx;1
3888;El Hierro. La Palma. La Gomera. Tenerife. Gran Canaria. Fuerteventura. Lanzarote. La Graciosa. HE REGRESADO ✌️LOS CANARIOS JAMÁS NOS RENDIMOS;;215;114;768;29/11/2020 9:39;29/12/2020 9:16;1;[];@CrisMXMLXXVIII @PrisionesEsp Mientras Tanto El Trabajador a TRABAJAR PARA QUE EL INMIGRANTE PUEDA DISFRUTAR ‼️😳😳😳;1
3943;Orgulloso de España 🇪🇸🇪🇸  Anticomunista, antiprogres, antimorralla y antitodo lo que va en contra de España. 🇪🇸🇪🇸 #YoApoyoaGCyPN 💚👮‍♂️💙⛔Grupos No⛔;España;9975;16989;32531;25/09/2017 18:04;29/12/2020 7:05;11;[];"Que me llamen racista, pero esta gentuza debería estar en su puto País.

Aquí no necesitamos más delincuentes. 

Detectados nuevos grupos violentos de ex MENAS que se disputan territorios con bandas latinas: https://t.co/1GZktwjzuT";1
3965;Periodista hoy en política con VOX por España, la libertad y el sentido común. Miembro del Parlamento Europeo. Vicepresidente de ECR y Euro-Lat. En AFET y ENVI.;;3552;242705;97134;25/02/2011 5:42;29/12/2020 5:11;226;[];El gobierno de Polonia solo ha cumplido con su vocación y su deber: servir a los polacos allá dónde estén. Lo hace acudiendo a ayudar a los camioneros fuera de casa como lo hace impidiendo la existencia de bandas de MENAS o de yihadistas en todo su territorio nacional. https://t.co/lLkq4e9elD;1
3991;"••25 de abril.
••Taurina.
••17 años.
°°Dando un cambio.
••Madrina de Ludovica😍👶";felicia santa fe;341;384;9704;17/07/2016 21:15;29/12/2020 4:07;0;[];Le puedo ir a tumbar los dientes a la negra de mierda esta o es maltrato animal? Que bronca loco. Pq no se meten en su tanga en vez de estar hablando de los demás.;1
4001;Todas las personas tenemos defectos, manías, virtudes y bondades.;ESPAÑA;914;649;7475;28/08/2017 12:53;29/12/2020 3:29;0;[];"Los menas se están enfrentando con otras bandas por el control de los barrios.
¿Porqué nos tenemos que hacer cargo de los menores de otros países que solo traen violencia y desorden social?
Este gobierno no quiere ver el daño que están creando en la sociedad española.";1
4021;De todo un poco.;;331;20;4315;16/11/2017 16:57;29/12/2020 2:03;0;[];@RebanoPasion Se cumple el sueño de que todos te metemos la madre.. chinga tu inocente y puta negra madre rebaño pasión .. parecen niños con esas pendejadas de día de los inocentes.;1
4146;𝖓𝖔 𝖙𝖊 𝖕𝖚𝖙𝖔 𝖕𝖎𝖑𝖑𝖊𝖘;Beniel, España;917;2342;88690;02/07/2010 18:16;30/12/2020 22:26;0;[];Es que cómo odio al puto Carvajal de loa cojones. Vete a pegarle palizas a los menas con tu amigo Abascal y deja de hacer el ridículo en el campo, @DaniCarvajal92.;1
4149;;Comodoro Rivadavia, Argentina;30;13;147;24/08/2020 3:18;30/12/2020 22:22;0;[];@BeluLawson callate inmigrante apoya violines mo tenes opinion;1
4159;;;332;277;5308;09/07/2013 22:16;30/12/2020 22:01;1;[];@LCaupolican @PSOE @PODEMOS @CiudadanosCs @vox_es @populares Este verano en Cataluña  un autobús d largo recorrido se subieron dos menas sin mascarilla  el conductor ni mu,  encendieron un porro y a llamarle la atención nos llamaron racistas vinieron los Mossos d'Esquadra nos los dejaron en el autobús y con escolta hasta el punto d destino;1
4174;"Hoy la clase política, no tiene ni clase ni políticos, desconocen la lealtad.
La bandera e himno d España representan las libertades incluso para los mediocres";;2002;2035;81509;17/07/2012 17:44;30/12/2020 21:42;0;[];Si fuese un morito de la patera, no hay problema https://t.co/7B2YGKuqKD;1
